Disp,comp_str,R_max,EnvNoiseSigma,Repeat,RunID,RunName,S_global,Occ_thresh,comp_conn
6.30957344480193e-4,0.2,5,0.001,B,1300,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,5,0.001,B,1301,TrialLatin,50,0.1,0.01
0.01,0.2,5,0.001,B,1302,TrialLatin,50,0.1,0.01
1e-5,0.38,5,0.001,B,1303,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,5,0.001,B,1304,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,5,0.001,B,1305,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,5,0.001,B,1306,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,5,0.001,B,1307,TrialLatin,50,0.1,0.01
0.01,0.38,5,0.001,B,1308,TrialLatin,50,0.1,0.01
1e-5,0.56,5,0.001,B,1309,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,5,0.001,B,1310,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,5,0.001,B,1311,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,5,0.001,B,1312,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,5,0.001,B,1313,TrialLatin,50,0.1,0.01
0.01,0.56,5,0.001,B,1314,TrialLatin,50,0.1,0.01
1e-5,0.74,5,0.001,B,1315,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,5,0.001,B,1316,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,5,0.001,B,1317,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,5,0.001,B,1318,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,5,0.001,B,1319,TrialLatin,50,0.1,0.01
0.01,0.74,5,0.001,B,1320,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,5,0.001,B,1321,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,5,0.001,B,1322,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,5,0.001,B,1323,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,5,0.001,B,1324,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,5,0.001,B,1325,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,5,0.001,B,1326,TrialLatin,50,0.1,0.01
1e-5,1.1,5,0.001,B,1327,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,5,0.001,B,1328,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,5,0.001,B,1329,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,5,0.001,B,1330,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,5,0.001,B,1331,TrialLatin,50,0.1,0.01
0.01,1.1,5,0.001,B,1332,TrialLatin,50,0.1,0.01
1e-5,0.2,14,0.001,B,1333,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,14,0.001,B,1334,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,14,0.001,B,1335,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,14,0.001,B,1336,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,14,0.001,B,1337,TrialLatin,50,0.1,0.01
0.01,0.2,14,0.001,B,1338,TrialLatin,50,0.1,0.01
1e-5,0.38,14,0.001,B,1339,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,14,0.001,B,1340,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,14,0.001,B,1341,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,14,0.001,B,1342,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,14,0.001,B,1343,TrialLatin,50,0.1,0.01
0.01,0.38,14,0.001,B,1344,TrialLatin,50,0.1,0.01
1e-5,0.56,14,0.001,B,1345,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,14,0.001,B,1346,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,14,0.001,B,1347,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,14,0.001,B,1348,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,14,0.001,B,1349,TrialLatin,50,0.1,0.01
0.01,0.56,14,0.001,B,1350,TrialLatin,50,0.1,0.01
1e-5,0.74,14,0.001,B,1351,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,14,0.001,B,1352,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,14,0.001,B,1353,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,14,0.001,B,1354,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,14,0.001,B,1355,TrialLatin,50,0.1,0.01
0.01,0.74,14,0.001,B,1356,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,14,0.001,B,1357,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,14,0.001,B,1358,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,14,0.001,B,1359,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,14,0.001,B,1360,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,14,0.001,B,1361,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,14,0.001,B,1362,TrialLatin,50,0.1,0.01
1e-5,1.1,14,0.001,B,1363,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,14,0.001,B,1364,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,14,0.001,B,1365,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,14,0.001,B,1366,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,14,0.001,B,1367,TrialLatin,50,0.1,0.01
0.01,1.1,14,0.001,B,1368,TrialLatin,50,0.1,0.01
1e-5,0.2,23,0.001,B,1369,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,23,0.001,B,1370,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,23,0.001,B,1371,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,23,0.001,B,1372,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,23,0.001,B,1373,TrialLatin,50,0.1,0.01
0.01,0.2,23,0.001,B,1374,TrialLatin,50,0.1,0.01
1e-5,0.38,23,0.001,B,1375,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,23,0.001,B,1376,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,23,0.001,B,1377,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,23,0.001,B,1378,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,23,0.001,B,1379,TrialLatin,50,0.1,0.01
0.01,0.38,23,0.001,B,1380,TrialLatin,50,0.1,0.01
1e-5,0.56,23,0.001,B,1381,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,23,0.001,B,1382,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,23,0.001,B,1383,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,23,0.001,B,1384,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,23,0.001,B,1385,TrialLatin,50,0.1,0.01
0.01,0.56,23,0.001,B,1386,TrialLatin,50,0.1,0.01
1e-5,0.74,23,0.001,B,1387,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,23,0.001,B,1388,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,23,0.001,B,1389,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,23,0.001,B,1390,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,23,0.001,B,1391,TrialLatin,50,0.1,0.01
0.01,0.74,23,0.001,B,1392,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,23,0.001,B,1393,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,23,0.001,B,1394,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,23,0.001,B,1395,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,23,0.001,B,1396,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,23,0.001,B,1397,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,23,0.001,B,1398,TrialLatin,50,0.1,0.01
1e-5,1.1,23,0.001,B,1399,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,23,0.001,B,1400,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,23,0.001,B,1401,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,23,0.001,B,1402,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,23,0.001,B,1403,TrialLatin,50,0.1,0.01
0.01,1.1,23,0.001,B,1404,TrialLatin,50,0.1,0.01
1e-5,0.2,32,0.001,B,1405,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,32,0.001,B,1406,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,32,0.001,B,1407,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,32,0.001,B,1408,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,32,0.001,B,1409,TrialLatin,50,0.1,0.01
0.01,0.2,32,0.001,B,1410,TrialLatin,50,0.1,0.01
1e-5,0.38,32,0.001,B,1411,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,32,0.001,B,1412,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,32,0.001,B,1413,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,32,0.001,B,1414,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,32,0.001,B,1415,TrialLatin,50,0.1,0.01
0.01,0.38,32,0.001,B,1416,TrialLatin,50,0.1,0.01
1e-5,0.56,32,0.001,B,1417,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,32,0.001,B,1418,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,32,0.001,B,1419,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,32,0.001,B,1420,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,32,0.001,B,1421,TrialLatin,50,0.1,0.01
0.01,0.56,32,0.001,B,1422,TrialLatin,50,0.1,0.01
1e-5,0.74,32,0.001,B,1423,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,32,0.001,B,1424,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,32,0.001,B,1425,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,32,0.001,B,1426,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,32,0.001,B,1427,TrialLatin,50,0.1,0.01
0.01,0.74,32,0.001,B,1428,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,32,0.001,B,1429,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,32,0.001,B,1430,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,32,0.001,B,1431,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,32,0.001,B,1432,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,32,0.001,B,1433,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,32,0.001,B,1434,TrialLatin,50,0.1,0.01
1e-5,1.1,32,0.001,B,1435,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,32,0.001,B,1436,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,32,0.001,B,1437,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,32,0.001,B,1438,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,32,0.001,B,1439,TrialLatin,50,0.1,0.01
0.01,1.1,32,0.001,B,1440,TrialLatin,50,0.1,0.01
1e-5,0.2,41,0.001,B,1441,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,41,0.001,B,1442,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,41,0.001,B,1443,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,41,0.001,B,1444,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,41,0.001,B,1445,TrialLatin,50,0.1,0.01
0.01,0.2,41,0.001,B,1446,TrialLatin,50,0.1,0.01
1e-5,0.38,41,0.001,B,1447,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,41,0.001,B,1448,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,41,0.001,B,1449,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,41,0.001,B,1450,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,41,0.001,B,1451,TrialLatin,50,0.1,0.01
0.01,0.38,41,0.001,B,1452,TrialLatin,50,0.1,0.01
1e-5,0.56,41,0.001,B,1453,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,41,0.001,B,1454,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,41,0.001,B,1455,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,41,0.001,B,1456,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,41,0.001,B,1457,TrialLatin,50,0.1,0.01
0.01,0.56,41,0.001,B,1458,TrialLatin,50,0.1,0.01
1e-5,0.74,41,0.001,B,1459,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,41,0.001,B,1460,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,41,0.001,B,1461,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,41,0.001,B,1462,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,41,0.001,B,1463,TrialLatin,50,0.1,0.01
0.01,0.74,41,0.001,B,1464,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,41,0.001,B,1465,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,41,0.001,B,1466,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,41,0.001,B,1467,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,41,0.001,B,1468,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,41,0.001,B,1469,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,41,0.001,B,1470,TrialLatin,50,0.1,0.01
1e-5,1.1,41,0.001,B,1471,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,41,0.001,B,1472,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,41,0.001,B,1473,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,41,0.001,B,1474,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,41,0.001,B,1475,TrialLatin,50,0.1,0.01
0.01,1.1,41,0.001,B,1476,TrialLatin,50,0.1,0.01
1e-5,0.2,50,0.001,B,1477,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,50,0.001,B,1478,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,50,0.001,B,1479,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,50,0.001,B,1480,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,50,0.001,B,1481,TrialLatin,50,0.1,0.01
0.01,0.2,50,0.001,B,1482,TrialLatin,50,0.1,0.01
1e-5,0.38,50,0.001,B,1483,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,50,0.001,B,1484,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,50,0.001,B,1485,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,50,0.001,B,1486,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,50,0.001,B,1487,TrialLatin,50,0.1,0.01
0.01,0.38,50,0.001,B,1488,TrialLatin,50,0.1,0.01
1e-5,0.56,50,0.001,B,1489,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,50,0.001,B,1490,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,50,0.001,B,1491,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,50,0.001,B,1492,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,50,0.001,B,1493,TrialLatin,50,0.1,0.01
0.01,0.56,50,0.001,B,1494,TrialLatin,50,0.1,0.01
1e-5,0.74,50,0.001,B,1495,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,50,0.001,B,1496,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,50,0.001,B,1497,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,50,0.001,B,1498,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,50,0.001,B,1499,TrialLatin,50,0.1,0.01
0.01,0.74,50,0.001,B,1500,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,50,0.001,B,1501,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,50,0.001,B,1502,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,50,0.001,B,1503,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,50,0.001,B,1504,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,50,0.001,B,1505,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,50,0.001,B,1506,TrialLatin,50,0.1,0.01
1e-5,1.1,50,0.001,B,1507,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,50,0.001,B,1508,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,50,0.001,B,1509,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,50,0.001,B,1510,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,50,0.001,B,1511,TrialLatin,50,0.1,0.01
0.01,1.1,50,0.001,B,1512,TrialLatin,50,0.1,0.01
1e-5,0.2,5,0.0025118864315095794,B,1513,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,5,0.0025118864315095794,B,1514,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,5,0.0025118864315095794,B,1515,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,5,0.0025118864315095794,B,1516,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,5,0.0025118864315095794,B,1517,TrialLatin,50,0.1,0.01
0.01,0.2,5,0.0025118864315095794,B,1518,TrialLatin,50,0.1,0.01
1e-5,0.38,5,0.0025118864315095794,B,1519,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,5,0.0025118864315095794,B,1520,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,5,0.0025118864315095794,B,1521,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,5,0.0025118864315095794,B,1522,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,5,0.0025118864315095794,B,1523,TrialLatin,50,0.1,0.01
0.01,0.38,5,0.0025118864315095794,B,1524,TrialLatin,50,0.1,0.01
1e-5,0.56,5,0.0025118864315095794,B,1525,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,5,0.0025118864315095794,B,1526,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,5,0.0025118864315095794,B,1527,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,5,0.0025118864315095794,B,1528,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,5,0.0025118864315095794,B,1529,TrialLatin,50,0.1,0.01
0.01,0.56,5,0.0025118864315095794,B,1530,TrialLatin,50,0.1,0.01
1e-5,0.74,5,0.0025118864315095794,B,1531,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,5,0.0025118864315095794,B,1532,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,5,0.0025118864315095794,B,1533,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,5,0.0025118864315095794,B,1534,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,5,0.0025118864315095794,B,1535,TrialLatin,50,0.1,0.01
0.01,0.74,5,0.0025118864315095794,B,1536,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,5,0.0025118864315095794,B,1537,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,5,0.0025118864315095794,B,1538,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,5,0.0025118864315095794,B,1539,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,5,0.0025118864315095794,B,1540,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,5,0.0025118864315095794,B,1541,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,5,0.0025118864315095794,B,1542,TrialLatin,50,0.1,0.01
1e-5,1.1,5,0.0025118864315095794,B,1543,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,5,0.0025118864315095794,B,1544,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,5,0.0025118864315095794,B,1545,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,5,0.0025118864315095794,B,1546,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,5,0.0025118864315095794,B,1547,TrialLatin,50,0.1,0.01
0.01,1.1,5,0.0025118864315095794,B,1548,TrialLatin,50,0.1,0.01
1e-5,0.2,14,0.0025118864315095794,B,1549,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,14,0.0025118864315095794,B,1550,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,14,0.0025118864315095794,B,1551,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,14,0.0025118864315095794,B,1552,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,14,0.0025118864315095794,B,1553,TrialLatin,50,0.1,0.01
0.01,0.2,14,0.0025118864315095794,B,1554,TrialLatin,50,0.1,0.01
1e-5,0.38,14,0.0025118864315095794,B,1555,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,14,0.0025118864315095794,B,1556,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,14,0.0025118864315095794,B,1557,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,14,0.0025118864315095794,B,1558,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,14,0.0025118864315095794,B,1559,TrialLatin,50,0.1,0.01
0.01,0.38,14,0.0025118864315095794,B,1560,TrialLatin,50,0.1,0.01
1e-5,0.56,14,0.0025118864315095794,B,1561,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,14,0.0025118864315095794,B,1562,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,14,0.0025118864315095794,B,1563,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,14,0.0025118864315095794,B,1564,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,14,0.0025118864315095794,B,1565,TrialLatin,50,0.1,0.01
0.01,0.56,14,0.0025118864315095794,B,1566,TrialLatin,50,0.1,0.01
1e-5,0.74,14,0.0025118864315095794,B,1567,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,14,0.0025118864315095794,B,1568,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,14,0.0025118864315095794,B,1569,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,14,0.0025118864315095794,B,1570,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,14,0.0025118864315095794,B,1571,TrialLatin,50,0.1,0.01
0.01,0.74,14,0.0025118864315095794,B,1572,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,14,0.0025118864315095794,B,1573,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,14,0.0025118864315095794,B,1574,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,14,0.0025118864315095794,B,1575,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,14,0.0025118864315095794,B,1576,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,14,0.0025118864315095794,B,1577,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,14,0.0025118864315095794,B,1578,TrialLatin,50,0.1,0.01
1e-5,1.1,14,0.0025118864315095794,B,1579,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,14,0.0025118864315095794,B,1580,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,14,0.0025118864315095794,B,1581,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,14,0.0025118864315095794,B,1582,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,14,0.0025118864315095794,B,1583,TrialLatin,50,0.1,0.01
0.01,1.1,14,0.0025118864315095794,B,1584,TrialLatin,50,0.1,0.01
1e-5,0.2,23,0.0025118864315095794,B,1585,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,23,0.0025118864315095794,B,1586,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,23,0.0025118864315095794,B,1587,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,23,0.0025118864315095794,B,1588,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,23,0.0025118864315095794,B,1589,TrialLatin,50,0.1,0.01
0.01,0.2,23,0.0025118864315095794,B,1590,TrialLatin,50,0.1,0.01
1e-5,0.38,23,0.0025118864315095794,B,1591,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,23,0.0025118864315095794,B,1592,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,23,0.0025118864315095794,B,1593,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,23,0.0025118864315095794,B,1594,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,23,0.0025118864315095794,B,1595,TrialLatin,50,0.1,0.01
0.01,0.38,23,0.0025118864315095794,B,1596,TrialLatin,50,0.1,0.01
1e-5,0.56,23,0.0025118864315095794,B,1597,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,23,0.0025118864315095794,B,1598,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,23,0.0025118864315095794,B,1599,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,23,0.0025118864315095794,B,1600,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,23,0.0025118864315095794,B,1601,TrialLatin,50,0.1,0.01
0.01,0.56,23,0.0025118864315095794,B,1602,TrialLatin,50,0.1,0.01
1e-5,0.74,23,0.0025118864315095794,B,1603,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,23,0.0025118864315095794,B,1604,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,23,0.0025118864315095794,B,1605,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,23,0.0025118864315095794,B,1606,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,23,0.0025118864315095794,B,1607,TrialLatin,50,0.1,0.01
0.01,0.74,23,0.0025118864315095794,B,1608,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,23,0.0025118864315095794,B,1609,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,23,0.0025118864315095794,B,1610,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,23,0.0025118864315095794,B,1611,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,23,0.0025118864315095794,B,1612,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,23,0.0025118864315095794,B,1613,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,23,0.0025118864315095794,B,1614,TrialLatin,50,0.1,0.01
1e-5,1.1,23,0.0025118864315095794,B,1615,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,23,0.0025118864315095794,B,1616,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,23,0.0025118864315095794,B,1617,TrialLatin,50,0.1,0.01
