Disp,comp_str,R_max,EnvNoiseSigma,FalseAbsenceFrac,Repeat,RunID,RunName,S_global,Occ_thresh,comp_conn
1e-5,0.8,40,0.1,0,E,1372,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0,E,1373,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0,E,1374,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0,E,1375,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0,E,1376,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0,E,1377,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.05,E,1378,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.05,E,1379,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.05,E,1380,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.05,E,1381,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.05,E,1382,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.05,E,1383,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.05,E,1384,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.05,E,1385,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.05,E,1386,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.05,E,1387,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.05,E,1388,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.05,E,1389,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.05,E,1390,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.05,E,1391,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.05,E,1392,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.05,E,1393,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.05,E,1394,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.05,E,1395,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.05,E,1396,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.05,E,1397,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.05,E,1398,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.05,E,1399,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.05,E,1400,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.05,E,1401,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.05,E,1402,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.05,E,1403,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.05,E,1404,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.05,E,1405,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.05,E,1406,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.05,E,1407,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.05,E,1408,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.05,E,1409,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.05,E,1410,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.05,E,1411,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.05,E,1412,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.05,E,1413,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.05,E,1414,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.05,E,1415,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.05,E,1416,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.05,E,1417,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.05,E,1418,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.05,E,1419,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.05,E,1420,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.05,E,1421,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.05,E,1422,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.05,E,1423,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.05,E,1424,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.05,E,1425,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.05,E,1426,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.05,E,1427,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.05,E,1428,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.05,E,1429,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.05,E,1430,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.05,E,1431,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.05,E,1432,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.05,E,1433,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.05,E,1434,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.05,E,1435,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.05,E,1436,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.05,E,1437,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.05,E,1438,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.05,E,1439,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.05,E,1440,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.05,E,1441,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.05,E,1442,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.05,E,1443,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.05,E,1444,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.05,E,1445,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.05,E,1446,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.05,E,1447,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.05,E,1448,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.05,E,1449,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.05,E,1450,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.05,E,1451,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.05,E,1452,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.05,E,1453,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.05,E,1454,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.05,E,1455,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.05,E,1456,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.05,E,1457,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.05,E,1458,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.1,E,1459,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.1,E,1460,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.1,E,1461,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.1,E,1462,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.1,E,1463,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.1,E,1464,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.1,E,1465,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.1,E,1466,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.1,E,1467,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.1,E,1468,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.1,E,1469,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.1,E,1470,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.1,E,1471,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.1,E,1472,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.1,E,1473,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.1,E,1474,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.1,E,1475,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.1,E,1476,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.1,E,1477,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.1,E,1478,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.1,E,1479,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.1,E,1480,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.1,E,1481,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.1,E,1482,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.1,E,1483,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.1,E,1484,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.1,E,1485,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.1,E,1486,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.1,E,1487,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.1,E,1488,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.1,E,1489,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.1,E,1490,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.1,E,1491,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.1,E,1492,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.1,E,1493,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.1,E,1494,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.1,E,1495,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.1,E,1496,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.1,E,1497,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.1,E,1498,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.1,E,1499,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.1,E,1500,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.1,E,1501,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.1,E,1502,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.1,E,1503,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.1,E,1504,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.1,E,1505,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.1,E,1506,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.1,E,1507,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.1,E,1508,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.1,E,1509,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.1,E,1510,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.1,E,1511,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.1,E,1512,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.1,E,1513,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.1,E,1514,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.1,E,1515,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.1,E,1516,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.1,E,1517,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.1,E,1518,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.1,E,1519,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.1,E,1520,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.1,E,1521,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.1,E,1522,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.1,E,1523,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.1,E,1524,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.1,E,1525,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.1,E,1526,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.1,E,1527,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.1,E,1528,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.1,E,1529,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.1,E,1530,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.1,E,1531,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.1,E,1532,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.1,E,1533,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.1,E,1534,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.1,E,1535,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.1,E,1536,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.1,E,1537,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.1,E,1538,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.1,E,1539,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.001,0.2,E,1540,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.001,0.2,E,1541,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.001,0.2,E,1542,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.001,0.2,E,1543,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.001,0.2,E,1544,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.001,0.2,E,1545,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.001,0.2,E,1546,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.001,0.2,E,1547,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.001,0.2,E,1548,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.001,0.2,E,1549,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.001,0.2,E,1550,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.001,0.2,E,1551,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.001,0.2,E,1552,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.001,0.2,E,1553,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.001,0.2,E,1554,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.001,0.2,E,1555,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.001,0.2,E,1556,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.001,0.2,E,1557,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.001,0.2,E,1558,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.001,0.2,E,1559,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.001,0.2,E,1560,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.001,0.2,E,1561,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.001,0.2,E,1562,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.001,0.2,E,1563,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.001,0.2,E,1564,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.001,0.2,E,1565,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.001,0.2,E,1566,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.01,0.2,E,1567,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.01,0.2,E,1568,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.01,0.2,E,1569,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.01,0.2,E,1570,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.01,0.2,E,1571,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.01,0.2,E,1572,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.01,0.2,E,1573,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.01,0.2,E,1574,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.01,0.2,E,1575,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.01,0.2,E,1576,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.01,0.2,E,1577,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.01,0.2,E,1578,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.01,0.2,E,1579,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.01,0.2,E,1580,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.01,0.2,E,1581,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.01,0.2,E,1582,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.01,0.2,E,1583,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.01,0.2,E,1584,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.01,0.2,E,1585,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.01,0.2,E,1586,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.01,0.2,E,1587,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.01,0.2,E,1588,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.01,0.2,E,1589,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.01,0.2,E,1590,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.01,0.2,E,1591,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.01,0.2,E,1592,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.01,0.2,E,1593,TrialObsQual,50,0.1,0.01
1e-5,0.3,5,0.1,0.2,E,1594,TrialObsQual,50,0.1,0.01
1e-4,0.3,5,0.1,0.2,E,1595,TrialObsQual,50,0.1,0.01
0.001,0.3,5,0.1,0.2,E,1596,TrialObsQual,50,0.1,0.01
1e-5,0.8,5,0.1,0.2,E,1597,TrialObsQual,50,0.1,0.01
1e-4,0.8,5,0.1,0.2,E,1598,TrialObsQual,50,0.1,0.01
0.001,0.8,5,0.1,0.2,E,1599,TrialObsQual,50,0.1,0.01
1e-5,1.1,5,0.1,0.2,E,1600,TrialObsQual,50,0.1,0.01
1e-4,1.1,5,0.1,0.2,E,1601,TrialObsQual,50,0.1,0.01
0.001,1.1,5,0.1,0.2,E,1602,TrialObsQual,50,0.1,0.01
1e-5,0.3,20,0.1,0.2,E,1603,TrialObsQual,50,0.1,0.01
1e-4,0.3,20,0.1,0.2,E,1604,TrialObsQual,50,0.1,0.01
0.001,0.3,20,0.1,0.2,E,1605,TrialObsQual,50,0.1,0.01
1e-5,0.8,20,0.1,0.2,E,1606,TrialObsQual,50,0.1,0.01
1e-4,0.8,20,0.1,0.2,E,1607,TrialObsQual,50,0.1,0.01
0.001,0.8,20,0.1,0.2,E,1608,TrialObsQual,50,0.1,0.01
1e-5,1.1,20,0.1,0.2,E,1609,TrialObsQual,50,0.1,0.01
1e-4,1.1,20,0.1,0.2,E,1610,TrialObsQual,50,0.1,0.01
0.001,1.1,20,0.1,0.2,E,1611,TrialObsQual,50,0.1,0.01
1e-5,0.3,40,0.1,0.2,E,1612,TrialObsQual,50,0.1,0.01
1e-4,0.3,40,0.1,0.2,E,1613,TrialObsQual,50,0.1,0.01
0.001,0.3,40,0.1,0.2,E,1614,TrialObsQual,50,0.1,0.01
1e-5,0.8,40,0.1,0.2,E,1615,TrialObsQual,50,0.1,0.01
1e-4,0.8,40,0.1,0.2,E,1616,TrialObsQual,50,0.1,0.01
0.001,0.8,40,0.1,0.2,E,1617,TrialObsQual,50,0.1,0.01
1e-5,1.1,40,0.1,0.2,E,1618,TrialObsQual,50,0.1,0.01
1e-4,1.1,40,0.1,0.2,E,1619,TrialObsQual,50,0.1,0.01
0.001,1.1,40,0.1,0.2,E,1620,TrialObsQual,50,0.1,0.01
